"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/11/2021 00:00",1267,1611,611,998,943,2113,644,267,5401,561,1612,16028
"06/11/2021 01:00",1212,1520,570,946,872,1965,593,245,5112,549,1534,15118
"06/11/2021 02:00",1177,1453,542,915,828,1878,573,227,4925,542,1481,14541
"06/11/2021 03:00",1155,1421,522,899,801,1832,562,216,4792,538,1457,14195
"06/11/2021 04:00",1163,1429,515,902,793,1847,573,209,4767,543,1456,14197
"06/11/2021 05:00",1199,1484,522,928,804,1876,600,218,4869,554,1478,14532
"06/11/2021 06:00",1278,1582,559,976,850,1954,669,249,5198,582,1534,15431
"06/11/2021 07:00",1353,1672,618,1059,908,2096,725,277,5624,615,1626,16573
"06/11/2021 08:00",1376,1704,662,1120,937,2203,740,300,5949,613,1701,17305
"06/11/2021 09:00",1377,1737,692,1159,950,2270,747,316,6144,610,1763,17765
"06/11/2021 10:00",1386,1777,713,1200,981,2356,765,324,6278,608,1840,18228
"06/11/2021 11:00",1394,1808,720,1250,1012,2470,773,341,6372,606,1913,18659
"06/11/2021 12:00",1399,1856,734,1280,1041,2553,773,350,6438,614,1971,19009
"06/11/2021 13:00",1409,1899,741,1318,1065,2632,789,353,6507,617,2044,19374
"06/11/2021 14:00",1426,1927,746,1357,1086,2719,803,352,6548,614,2096,19674
"06/11/2021 15:00",1453,1953,744,1385,1105,2792,810,352,6523,606,2116,19839
"06/11/2021 16:00",1490,1984,739,1385,1123,2836,811,354,6411,614,2132,19879
"06/11/2021 17:00",1533,2004,738,1385,1142,2881,828,358,6298,616,2125,19908
"06/11/2021 18:00",1541,1989,720,1363,1148,2848,834,360,6072,613,2083,19571
"06/11/2021 19:00",1527,1946,688,1326,1126,2722,837,339,5926,618,2012,19067
"06/11/2021 20:00",1501,1894,672,1271,1120,2617,828,334,5801,614,1923,18575
"06/11/2021 21:00",1463,1855,658,1239,1088,2524,800,320,5684,606,1914,18151
"06/11/2021 22:00",1387,1746,632,1157,1016,2374,739,299,5488,584,1842,17264
"06/11/2021 23:00",1305,1625,590,1065,937,2192,670,278,5244,556,1715,16177
"06/12/2021 00:00",1195,1509,531,967,858,2024,594,244,4923,551,1539,14935
"06/12/2021 01:00",1146,1423,501,918,806,1888,554,225,4737,542,1460,14200
"06/12/2021 02:00",1125,1373,481,886,774,1806,535,213,4598,535,1407,13733
"06/12/2021 03:00",1112,1342,466,866,758,1759,524,206,4508,527,1375,13443
"06/12/2021 04:00",1105,1346,459,855,755,1742,528,203,4461,528,1366,13348
"06/12/2021 05:00",1108,1365,464,857,758,1720,528,206,4439,528,1365,13338
"06/12/2021 06:00",1129,1404,481,868,785,1736,563,222,4582,537,1367,13674
"06/12/2021 07:00",1181,1455,517,918,828,1860,609,245,4804,560,1424,14401
"06/12/2021 08:00",1236,1508,565,969,879,2030,652,276,5052,567,1520,15254
"06/12/2021 09:00",1264,1556,598,1003,913,2163,682,299,5289,565,1605,15937
"06/12/2021 10:00",1260,1614,626,1039,951,2277,697,304,5476,567,1674,16485
"06/12/2021 11:00",1251,1642,638,1071,977,2370,690,316,5545,563,1724,16787
"06/12/2021 12:00",1235,1669,649,1093,1000,2435,684,324,5591,559,1755,16994
"06/12/2021 13:00",1225,1674,655,1116,1017,2488,682,328,5592,562,1793,17132
"06/12/2021 14:00",1230,1699,667,1146,1047,2542,691,336,5597,565,1832,17352
"06/12/2021 15:00",1246,1733,676,1171,1086,2597,693,341,5571,570,1878,17562
"06/12/2021 16:00",1302,1784,686,1209,1128,2673,714,352,5576,583,1925,17932
"06/12/2021 17:00",1391,1858,698,1238,1161,2761,751,362,5601,589,1948,18358
"06/12/2021 18:00",1459,1901,692,1245,1180,2736,764,354,5579,599,1934,18443
"06/12/2021 19:00",1468,1878,682,1223,1178,2676,779,348,5507,603,1874,18216
"06/12/2021 20:00",1453,1824,671,1183,1158,2593,777,339,5450,605,1799,17852
"06/12/2021 21:00",1425,1783,661,1161,1123,2503,760,329,5398,606,1782,17531
"06/12/2021 22:00",1349,1681,629,1092,1042,2341,691,301,5254,585,1710,16675
"06/12/2021 23:00",1268,1570,590,1009,955,2152,618,274,5058,558,1605,15657
"06/13/2021 00:00",1203,1483,529,946,858,1978,566,239,4804,545,1518,14669
"06/13/2021 01:00",1155,1409,497,899,798,1856,529,222,4620,538,1450,13973
"06/13/2021 02:00",1126,1362,469,868,764,1775,512,207,4469,531,1402,13485
"06/13/2021 03:00",1108,1328,449,848,745,1725,503,199,4368,522,1369,13164
"06/13/2021 04:00",1097,1324,443,836,738,1704,506,196,4313,523,1354,13034
"06/13/2021 05:00",1088,1323,443,828,734,1667,499,195,4279,523,1340,12919
"06/13/2021 06:00",1096,1349,457,832,749,1650,533,208,4383,532,1334,13123
"06/13/2021 07:00",1145,1397,482,881,784,1727,582,227,4550,557,1383,13715
"06/13/2021 08:00",1207,1463,525,940,834,1858,629,258,4766,567,1467,14514
"06/13/2021 09:00",1254,1527,563,981,878,1994,670,285,5010,570,1547,15279
"06/13/2021 10:00",1283,1594,598,1022,928,2133,700,295,5237,577,1618,15985
"06/13/2021 11:00",1309,1632,617,1060,968,2262,703,309,5365,581,1675,16481
"06/13/2021 12:00",1317,1670,634,1094,1007,2361,701,320,5451,581,1703,16839
"06/13/2021 13:00",1314,1683,646,1119,1036,2460,694,327,5497,583,1733,17092
"06/13/2021 14:00",1313,1712,660,1145,1076,2534,695,338,5542,581,1761,17357
"06/13/2021 15:00",1326,1748,676,1169,1123,2622,689,348,5577,583,1801,17662
