"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"12/08/2021 00:00",1206,1678,528,1023,910,1863,735,279,4642,657,1589,15110
"12/08/2021 01:00",1173,1636,511,996,882,1779,718,268,4463,651,1561,14638
"12/08/2021 02:00",1162,1622,471,984,866,1736,708,263,4374,650,1544,14380
"12/08/2021 03:00",1161,1618,462,982,863,1726,709,263,4330,646,1534,14294
"12/08/2021 04:00",1185,1649,471,1004,874,1766,725,271,4347,653,1557,14502
"12/08/2021 05:00",1255,1746,509,1064,919,1866,774,290,4547,667,1615,15252
"12/08/2021 06:00",1373,1900,594,1157,1009,2048,858,319,4920,693,1726,16597
"12/08/2021 07:00",1453,1998,647,1230,1076,2194,913,343,5359,717,1805,17735
"12/08/2021 08:00",1484,2015,680,1246,1101,2260,934,351,5658,720,1830,18279
"12/08/2021 09:00",1497,2006,692,1253,1097,2265,936,353,5840,717,1845,18501
"12/08/2021 10:00",1492,1996,688,1258,1087,2230,939,351,5911,713,1862,18527
"12/08/2021 11:00",1473,1974,685,1255,1071,2238,949,346,5965,711,1861,18528
"12/08/2021 12:00",1461,1953,684,1240,1058,2240,932,345,5983,706,1851,18453
"12/08/2021 13:00",1447,1943,681,1242,1062,2241,912,341,5996,704,1855,18424
"12/08/2021 14:00",1435,1940,680,1241,1082,2273,905,341,5992,703,1838,18430
"12/08/2021 15:00",1464,1981,691,1255,1117,2348,912,350,6045,708,1832,18703
"12/08/2021 16:00",1561,2052,732,1303,1198,2546,958,374,6210,727,1887,19548
"12/08/2021 17:00",1614,2109,763,1344,1252,2702,991,401,6311,740,1951,20178
"12/08/2021 18:00",1599,2102,762,1327,1249,2701,986,404,6169,731,1945,19975
"12/08/2021 19:00",1569,2075,743,1302,1227,2645,969,395,6007,731,1926,19589
"12/08/2021 20:00",1515,2030,717,1269,1189,2568,934,383,5829,720,1898,19052
"12/08/2021 21:00",1445,1953,686,1213,1138,2443,885,363,5639,704,1835,18304
"12/08/2021 22:00",1349,1839,640,1136,1065,2251,830,338,5345,685,1751,17229
"12/08/2021 23:00",1267,1749,591,1067,985,2053,778,313,5003,666,1657,16129
"12/09/2021 00:00",1209,1685,551,1024,924,1890,741,282,4738,655,1588,15287
"12/09/2021 01:00",1180,1641,535,997,894,1808,722,272,4560,651,1559,14819
"12/09/2021 02:00",1167,1629,497,983,883,1768,714,268,4479,649,1542,14579
"12/09/2021 03:00",1169,1634,490,985,881,1761,718,271,4439,652,1532,14532
"12/09/2021 04:00",1204,1672,501,1010,899,1804,734,279,4466,656,1561,14786
"12/09/2021 05:00",1282,1778,540,1073,952,1916,788,303,4699,665,1627,15623
"12/09/2021 06:00",1403,1948,627,1166,1052,2107,881,340,5099,694,1746,17063
"12/09/2021 07:00",1462,2028,674,1232,1101,2203,931,355,5527,715,1816,18044
"12/09/2021 08:00",1432,2010,688,1234,1075,2171,943,349,5770,717,1827,18216
"12/09/2021 09:00",1396,1981,695,1227,1028,2104,935,344,5914,715,1832,18171
"12/09/2021 10:00",1382,1957,689,1222,1012,2037,941,338,5962,714,1841,18095
"12/09/2021 11:00",1385,1927,682,1216,1003,2032,937,333,5999,712,1838,18064
"12/09/2021 12:00",1400,1910,680,1203,1010,2060,925,334,6002,706,1827,18057
"12/09/2021 13:00",1422,1913,678,1213,1028,2109,913,333,5999,702,1833,18143
"12/09/2021 14:00",1428,1934,676,1218,1054,2175,908,336,6011,700,1813,18253
"12/09/2021 15:00",1464,1982,687,1235,1100,2299,914,347,6079,711,1805,18623
"12/09/2021 16:00",1566,2058,729,1287,1198,2531,964,377,6249,731,1855,19545
"12/09/2021 17:00",1628,2122,766,1328,1266,2722,1002,407,6362,742,1920,20265
"12/09/2021 18:00",1618,2107,768,1309,1268,2727,992,412,6229,737,1897,20064
"12/09/2021 19:00",1586,2070,751,1285,1247,2670,978,402,6062,734,1873,19658
"12/09/2021 20:00",1537,2020,731,1249,1212,2592,952,390,5875,723,1858,19139
"12/09/2021 21:00",1465,1936,699,1191,1154,2465,899,366,5665,704,1794,18338
"12/09/2021 22:00",1370,1812,654,1117,1077,2272,839,338,5372,686,1710,17247
"12/09/2021 23:00",1281,1723,605,1055,995,2073,782,312,5041,668,1619,16154
"12/10/2021 00:00",1221,1664,564,998,942,1914,743,288,4749,665,1534,15282
"12/10/2021 01:00",1191,1618,545,968,911,1824,724,276,4562,660,1500,14779
"12/10/2021 02:00",1178,1600,501,953,895,1776,712,271,4476,654,1477,14493
"12/10/2021 03:00",1176,1597,490,949,890,1761,711,269,4426,647,1464,14380
"12/10/2021 04:00",1199,1624,496,969,901,1793,723,276,4439,651,1485,14556
"12/10/2021 05:00",1262,1712,531,1029,942,1885,768,294,4638,662,1541,15264
"12/10/2021 06:00",1372,1862,613,1119,1028,2056,846,324,5005,680,1655,16560
"12/10/2021 07:00",1444,1956,661,1189,1087,2182,899,345,5411,708,1731,17613
"12/10/2021 08:00",1475,1965,686,1202,1107,2224,924,350,5673,712,1746,18064
"12/10/2021 09:00",1492,1957,695,1204,1104,2210,923,348,5831,715,1751,18230
"12/10/2021 10:00",1489,1945,697,1202,1103,2147,928,347,5893,707,1759,18217
"12/10/2021 11:00",1468,1910,693,1189,1094,2148,930,343,5942,700,1746,18163
"12/10/2021 12:00",1464,1875,687,1169,1085,2138,907,343,5942,699,1728,18037
"12/10/2021 13:00",1452,1863,680,1170,1078,2147,892,336,5933,695,1726,17972
"12/10/2021 14:00",1433,1871,675,1166,1081,2172,883,334,5912,693,1709,17929
"12/10/2021 15:00",1453,1903,683,1176,1102,2244,884,340,5959,695,1705,18144
"12/10/2021 16:00",1536,1966,715,1219,1173,2422,921,363,6109,711,1756,18891
"12/10/2021 17:00",1564,2000,740,1250,1212,2562,937,386,6182,716,1813,19362
"12/10/2021 18:00",1527,1961,736,1218,1195,2546,921,385,6005,707,1779,18980
"12/10/2021 19:00",1493,1926,718,1191,1172,2487,901,376,5836,706,1753,18559
"12/10/2021 20:00",1446,1887,698,1157,1140,2418,876,365,5639,692,1731,18049
"12/10/2021 21:00",1391,1822,673,1107,1097,2314,834,342,5432,675,1682,17369
"12/10/2021 22:00",1316,1723,640,1044,1041,2162,784,318,5173,663,1610,16474
"12/10/2021 23:00",1239,1641,603,986,970,1987,733,296,4889,645,1523,15512
"12/11/2021 00:00",1165,1556,547,930,916,1818,695,266,4625,644,1443,14605
"12/11/2021 01:00",1126,1505,523,892,875,1710,663,250,4427,635,1395,14001
"12/11/2021 02:00",1107,1477,499,871,852,1655,641,244,4290,628,1367,13631
"12/11/2021 03:00",1099,1460,489,864,843,1621,634,241,4209,619,1352,13431
"12/11/2021 04:00",1108,1472,485,873,845,1619,639,242,4184,622,1355,13444
"12/11/2021 05:00",1128,1493,493,894,868,1647,656,248,4249,630,1373,13679
"12/11/2021 06:00",1172,1556,527,936,909,1734,685,263,4426,637,1419,14264
"12/11/2021 07:00",1226,1635,557,980,958,1829,727,283,4642,664,1466,14967
"12/11/2021 08:00",1285,1689,585,1013,999,1927,765,298,4845,681,1504,15591
"12/11/2021 09:00",1323,1735,611,1037,1030,1997,784,307,5042,682,1537,16085
"12/11/2021 10:00",1336,1753,625,1049,1035,2079,789,313,5208,676,1546,16409
"12/11/2021 11:00",1335,1733,639,1043,1036,2080,779,312,5295,671,1544,16467
"12/11/2021 12:00",1340,1710,645,1029,1033,2060,765,308,5362,666,1538,16456
"12/11/2021 13:00",1322,1706,639,1028,1030,2049,750,310,5242,662,1529,16267
"12/11/2021 14:00",1312,1715,634,1035,1015,2058,748,312,5219,655,1522,16225
"12/11/2021 15:00",1347,1749,633,1054,1041,2158,761,315,5234,658,1535,16485
"12/11/2021 16:00",1414,1815,657,1115,1096,2298,804,335,5368,673,1602,17177
"12/11/2021 17:00",1432,1824,676,1151,1121,2397,823,349,5473,683,1687,17616
"12/11/2021 18:00",1416,1826,689,1142,1123,2376,816,350,5481,673,1684,17576
"12/11/2021 19:00",1366,1771,676,1109,1090,2296,787,338,5397,668,1653,17151
"12/11/2021 20:00",1330,1727,663,1080,1063,2233,767,330,5295,660,1635,16783
"12/11/2021 21:00",1273,1677,646,1035,1022,2154,730,314,5170,648,1598,16267
"12/11/2021 22:00",1198,1593,612,984,967,2035,679,285,4988,631,1543,15515
"12/11/2021 23:00",1130,1534,571,939,901,1887,640,261,4756,616,1475,14710
"12/12/2021 00:00",1081,1486,515,909,846,1730,606,239,4494,607,1417,13930
"12/12/2021 01:00",1051,1451,490,881,807,1617,587,225,4299,603,1384,13395
"12/12/2021 02:00",1039,1437,466,867,786,1561,577,219,4166,603,1365,13086
"12/12/2021 03:00",1039,1436,454,866,781,1529,581,219,4080,605,1356,12946
"12/12/2021 04:00",1052,1454,455,877,790,1530,592,220,4047,606,1366,12989
"12/12/2021 05:00",1075,1488,461,899,814,1554,610,228,4083,613,1381,13206
"12/12/2021 06:00",1121,1554,491,934,847,1615,645,242,4173,622,1419,13663
"12/12/2021 07:00",1175,1616,512,969,892,1683,692,263,4309,641,1464,14216
