"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"08/10/2021 00:00",1466,1876,690,1332,1107,2506,781,306,6039,581,1938,18622
"08/10/2021 01:00",1390,1793,658,1251,1033,2357,737,284,5799,569,1842,17713
"08/10/2021 02:00",1337,1726,631,1193,987,2253,700,267,5634,563,1778,17069
"08/10/2021 03:00",1305,1680,612,1156,961,2201,681,256,5499,560,1736,16647
"08/10/2021 04:00",1301,1688,602,1147,951,2196,678,251,5456,561,1730,16561
"08/10/2021 05:00",1343,1729,625,1177,972,2247,714,259,5641,567,1760,17034
"08/10/2021 06:00",1415,1841,666,1230,1014,2329,772,277,6066,578,1833,18021
"08/10/2021 07:00",1510,1965,721,1329,1084,2516,832,304,6602,595,1947,19405
"08/10/2021 08:00",1567,2071,770,1425,1151,2735,879,330,7069,607,2082,20686
"08/10/2021 09:00",1622,2189,816,1515,1209,2950,918,356,7416,620,2208,21819
"08/10/2021 10:00",1694,2297,862,1616,1281,3176,965,383,7700,630,2308,22912
"08/10/2021 11:00",1753,2380,900,1704,1365,3405,1002,408,7958,632,2391,23898
"08/10/2021 12:00",1831,2444,940,1767,1456,3591,1016,436,8168,642,2449,24740
"08/10/2021 13:00",1899,2512,978,1823,1527,3762,1036,457,8343,649,2496,25482
"08/10/2021 14:00",1964,2541,1009,1855,1593,3945,1068,476,8517,652,2516,26136
"08/10/2021 15:00",2022,2564,1041,1870,1663,4107,1102,488,8654,655,2501,26667
"08/10/2021 16:00",2079,2564,1066,1885,1735,4227,1118,499,8748,657,2497,27075
"08/10/2021 17:00",2126,2556,1065,1877,1765,4282,1120,508,8671,664,2456,27090
"08/10/2021 18:00",2126,2545,1038,1843,1756,4192,1117,500,8367,670,2395,26549
"08/10/2021 19:00",2097,2480,1005,1779,1710,3956,1107,489,8096,664,2331,25714
"08/10/2021 20:00",2049,2411,986,1720,1653,3774,1098,472,7900,663,2287,25013
"08/10/2021 21:00",1945,2298,953,1633,1556,3566,1040,446,7725,645,2251,24058
"08/10/2021 22:00",1791,2131,892,1500,1416,3277,950,407,7411,623,2133,22531
"08/10/2021 23:00",1649,1985,828,1378,1289,2993,867,367,7033,606,1997,20992
"08/11/2021 00:00",1541,1896,767,1292,1190,2744,799,336,6604,588,1893,19650
"08/11/2021 01:00",1459,1813,728,1213,1106,2568,756,313,6293,573,1806,18628
"08/11/2021 02:00",1401,1746,693,1160,1054,2440,718,296,6085,568,1743,17904
"08/11/2021 03:00",1363,1706,671,1127,1027,2371,698,285,5941,566,1700,17455
"08/11/2021 04:00",1354,1707,659,1122,1012,2352,697,278,5903,567,1690,17341
"08/11/2021 05:00",1396,1746,678,1156,1030,2396,735,286,6078,573,1724,17798
"08/11/2021 06:00",1465,1852,718,1215,1077,2483,799,302,6511,586,1797,18805
"08/11/2021 07:00",1565,1981,777,1317,1154,2702,875,332,7059,605,1907,20274
"08/11/2021 08:00",1633,2093,833,1408,1239,2944,942,362,7541,617,2035,21647
"08/11/2021 09:00",1694,2192,889,1492,1319,3191,991,392,7934,628,2157,22879
"08/11/2021 10:00",1774,2292,948,1586,1416,3462,1046,428,8268,640,2259,24119
"08/11/2021 11:00",1835,2361,999,1674,1525,3737,1071,460,8583,645,2348,25238
"08/11/2021 12:00",1922,2414,1051,1744,1643,3972,1073,491,8848,651,2423,26232
"08/11/2021 13:00",2001,2480,1101,1812,1749,4176,1081,519,9089,655,2496,27159
"08/11/2021 14:00",2063,2510,1139,1852,1821,4371,1095,542,9309,657,2540,27899
"08/11/2021 15:00",2119,2555,1176,1870,1879,4539,1107,557,9456,661,2536,28455
"08/11/2021 16:00",2169,2577,1198,1899,1938,4628,1125,567,9543,661,2542,28847
"08/11/2021 17:00",2213,2593,1198,1914,1958,4655,1130,577,9434,664,2517,28853
"08/11/2021 18:00",2214,2606,1170,1902,1950,4557,1136,565,9084,668,2461,28313
"08/11/2021 19:00",2189,2554,1132,1834,1899,4241,1135,552,8828,664,2390,27418
"08/11/2021 20:00",2155,2497,1114,1766,1840,4042,1132,530,8632,664,2327,26699
"08/11/2021 21:00",2050,2388,1072,1674,1729,3817,1078,499,8428,649,2284,25668
"08/11/2021 22:00",1887,2213,999,1536,1568,3503,985,454,8083,627,2156,24011
"08/11/2021 23:00",1733,2052,923,1409,1424,3194,897,408,7696,609,2021,22366
"08/12/2021 00:00",1621,1969,860,1324,1306,2951,837,377,7310,596,1928,21079
"08/12/2021 01:00",1536,1880,813,1243,1211,2758,793,351,6972,580,1838,19975
"08/12/2021 02:00",1471,1807,774,1187,1149,2616,753,331,6731,573,1779,19171
"08/12/2021 03:00",1427,1757,748,1151,1111,2532,732,318,6552,573,1735,18636
"08/12/2021 04:00",1415,1765,731,1145,1089,2503,729,310,6479,573,1732,18471
"08/12/2021 05:00",1452,1812,746,1179,1101,2540,767,313,6623,576,1767,18876
"08/12/2021 06:00",1522,1923,784,1236,1152,2632,821,327,7028,590,1840,19855
"08/12/2021 07:00",1626,2054,851,1335,1237,2880,888,360,7572,611,1953,21367
"08/12/2021 08:00",1707,2167,914,1431,1335,3170,955,392,8061,624,2095,22851
"08/12/2021 09:00",1785,2272,976,1521,1425,3460,1002,424,8462,630,2226,24183
"08/12/2021 10:00",1872,2375,1036,1623,1536,3772,1054,460,8801,643,2337,25509
"08/12/2021 11:00",1950,2440,1096,1716,1652,4066,1083,495,9097,650,2419,26664
"08/12/2021 12:00",2047,2488,1149,1775,1768,4295,1098,529,9356,656,2479,27640
"08/12/2021 13:00",2130,2546,1202,1830,1860,4492,1108,558,9581,662,2534,28503
"08/12/2021 14:00",2193,2570,1232,1856,1927,4686,1128,580,9761,664,2554,29151
"08/12/2021 15:00",2232,2601,1261,1864,1977,4838,1145,591,9882,667,2528,29586
"08/12/2021 16:00",2263,2618,1273,1883,2025,4903,1167,598,9971,669,2529,29899
"08/12/2021 17:00",2294,2615,1270,1891,2033,4914,1160,602,9857,673,2496,29805
"08/12/2021 18:00",2283,2614,1236,1872,2014,4796,1151,588,9515,672,2433,29174
"08/12/2021 19:00",2252,2559,1189,1809,1952,4483,1137,571,9236,669,2357,28214
"08/12/2021 20:00",2197,2501,1156,1750,1888,4272,1133,543,8989,668,2308,27405
"08/12/2021 21:00",2080,2377,1107,1654,1775,4022,1076,510,8750,649,2262,26262
"08/12/2021 22:00",1914,2199,1029,1518,1615,3691,990,464,8379,629,2140,24568
"08/12/2021 23:00",1759,2041,952,1393,1470,3366,902,421,7975,609,2010,22898
"08/13/2021 00:00",1631,1944,888,1304,1344,3097,835,394,7576,601,1916,21530
"08/13/2021 01:00",1540,1858,837,1225,1243,2890,790,367,7230,589,1833,20402
"08/13/2021 02:00",1477,1794,798,1170,1178,2734,751,347,6994,579,1774,19596
"08/13/2021 03:00",1435,1745,769,1135,1138,2643,730,332,6814,572,1729,19042
"08/13/2021 04:00",1424,1744,752,1125,1113,2611,725,324,6738,573,1719,18848
"08/13/2021 05:00",1460,1780,768,1153,1119,2640,754,327,6868,580,1743,19192
"08/13/2021 06:00",1532,1874,804,1197,1161,2718,795,341,7277,591,1791,20081
"08/13/2021 07:00",1622,1976,867,1274,1239,2956,846,370,7764,607,1885,21406
"08/13/2021 08:00",1693,2063,923,1346,1330,3243,901,399,8210,617,2010,22735
"08/13/2021 09:00",1764,2145,983,1405,1415,3523,932,428,8594,622,2119,23930
"08/13/2021 10:00",1841,2233,1042,1477,1521,3820,973,464,8911,629,2202,25113
"08/13/2021 11:00",1906,2289,1098,1540,1628,4107,994,494,9173,631,2266,26126
"08/13/2021 12:00",1981,2330,1146,1581,1734,4338,1015,523,9384,635,2313,26980
"08/13/2021 13:00",2039,2374,1193,1623,1818,4520,1030,547,9559,643,2347,27693
"08/13/2021 14:00",2082,2383,1216,1640,1876,4677,1033,565,9684,647,2363,28166
"08/13/2021 15:00",2111,2406,1240,1640,1913,4819,1043,570,9736,650,2338,28466
"08/13/2021 16:00",2123,2407,1244,1647,1947,4888,1058,574,9762,648,2326,28624
"08/13/2021 17:00",2121,2381,1234,1636,1945,4895,1048,578,9617,650,2272,28377
"08/13/2021 18:00",2080,2333,1200,1592,1916,4773,1043,560,9296,649,2182,27624
"08/13/2021 19:00",2027,2257,1143,1531,1851,4467,1026,541,8976,646,2098,26563
"08/13/2021 20:00",1966,2195,1109,1468,1776,4231,1009,514,8717,647,2037,25669
"08/13/2021 21:00",1862,2091,1066,1392,1673,3992,957,487,8483,631,1999,24633
"08/13/2021 22:00",1726,1954,1003,1284,1540,3698,891,447,8147,612,1895,23197
"08/13/2021 23:00",1600,1832,938,1187,1414,3402,818,407,7821,596,1785,21800
"08/14/2021 00:00",1507,1730,890,1131,1289,3129,757,371,7521,577,1662,20564
"08/14/2021 01:00",1419,1644,840,1063,1192,2896,715,350,7214,566,1583,19482
"08/14/2021 02:00",1362,1589,798,1016,1131,2713,686,329,6946,557,1522,18649
"08/14/2021 03:00",1319,1547,762,984,1089,2587,668,314,6709,550,1481,18010
"08/14/2021 04:00",1295,1528,732,965,1060,2504,656,301,6530,547,1457,17575
"08/14/2021 05:00",1293,1525,720,963,1051,2475,661,297,6459,546,1451,17441
"08/14/2021 06:00",1307,1533,721,963,1056,2465,672,297,6481,547,1445,17487
"08/14/2021 07:00",1361,1585,746,1003,1089,2613,691,316,6658,557,1456,18075
"08/14/2021 08:00",1435,1656,790,1039,1149,2881,727,344,6944,568,1522,19055
"08/14/2021 09:00",1526,1721,839,1092,1223,3196,776,374,7267,584,1608,20206
"08/14/2021 10:00",1591,1793,895,1158,1315,3500,808,408,7571,594,1679,21312
"08/14/2021 11:00",1627,1846,949,1206,1402,3811,799,434,7783,598,1724,22179
"08/14/2021 12:00",1669,1881,985,1243,1488,4039,811,457,7952,602,1740,22867
"08/14/2021 13:00",1677,1893,1015,1270,1546,4181,803,478,8071,603,1746,23283
"08/14/2021 14:00",1682,1908,1029,1284,1583,4264,810,491,8167,606,1769,23593
"08/14/2021 15:00",1705,1925,1027,1298,1604,4303,817,485,8177,607,1805,23753
"08/14/2021 16:00",1738,1976,1007,1337,1616,4281,833,479,8114,611,1821,23813
