"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"03/20/2021 00:00",1238,1646,546,946,920,1874,730,282,4612,639,1490,14923
"03/20/2021 01:00",1219,1625,528,926,888,1790,725,274,4444,635,1455,14509
"03/20/2021 02:00",1227,1625,515,922,876,1760,721,272,4353,633,1442,14346
"03/20/2021 03:00",1206,1598,510,923,870,1739,720,271,4301,630,1436,14204
"03/20/2021 04:00",1208,1605,506,924,876,1750,710,274,4280,629,1444,14206
"03/20/2021 05:00",1224,1623,516,939,900,1802,727,279,4338,636,1455,14439
"03/20/2021 06:00",1252,1661,533,964,945,1891,755,292,4464,638,1487,14882
"03/20/2021 07:00",1278,1689,552,989,976,1964,775,307,4620,649,1519,15318
"03/20/2021 08:00",1261,1679,569,999,970,1978,780,317,4760,655,1530,15498
"03/20/2021 09:00",1200,1641,568,987,910,1928,749,318,4871,650,1507,15329
"03/20/2021 10:00",1132,1604,559,966,857,1859,729,307,4953,643,1483,15092
"03/20/2021 11:00",1079,1557,544,934,803,1788,695,299,4986,635,1457,14777
"03/20/2021 12:00",1048,1506,535,900,761,1714,662,290,4973,627,1429,14445
"03/20/2021 13:00",1019,1455,524,880,730,1648,633,279,4915,623,1407,14113
"03/20/2021 14:00",998,1430,515,857,713,1616,629,272,4858,618,1387,13893
"03/20/2021 15:00",1019,1416,509,843,730,1652,627,265,4823,618,1375,13877
"03/20/2021 16:00",1072,1449,511,860,785,1751,660,267,4828,619,1381,14183
"03/20/2021 17:00",1183,1542,537,904,885,1938,715,282,4905,623,1425,14939
"03/20/2021 18:00",1258,1628,566,960,960,2102,760,301,4969,626,1477,15607
"03/20/2021 19:00",1297,1660,597,995,1020,2251,782,313,5112,637,1520,16184
"03/20/2021 20:00",1298,1678,600,1016,1031,2260,783,311,5134,637,1556,16304
"03/20/2021 21:00",1273,1652,593,993,1006,2190,763,303,5061,630,1534,15998
"03/20/2021 22:00",1237,1616,575,962,956,2082,731,291,4914,623,1490,15477
