"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"11/17/2021 00:00",1126,1606,509,971,868,1731,675,278,4465,613,1522,14364
"11/17/2021 01:00",1097,1577,477,953,845,1667,659,269,4327,610,1506,13987
"11/17/2021 02:00",1082,1559,464,949,835,1628,656,265,4229,611,1491,13769
"11/17/2021 03:00",1080,1547,458,949,835,1620,657,264,4190,614,1483,13697
"11/17/2021 04:00",1113,1583,465,969,849,1661,674,274,4220,618,1509,13935
"11/17/2021 05:00",1194,1683,496,1026,907,1779,735,295,4453,628,1571,14767
"11/17/2021 06:00",1327,1845,570,1121,1003,1971,846,330,4905,655,1694,16267
"11/17/2021 07:00",1384,1913,627,1179,1043,2043,888,344,5310,674,1757,17162
"11/17/2021 08:00",1372,1915,639,1187,1037,2004,892,336,5554,676,1781,17393
"11/17/2021 09:00",1353,1881,646,1185,1009,1962,876,335,5704,671,1784,17406
"11/17/2021 10:00",1333,1856,640,1176,991,1924,856,333,5744,670,1792,17315
"11/17/2021 11:00",1315,1829,632,1170,974,1910,837,332,5756,671,1770,17196
"11/17/2021 12:00",1318,1813,625,1166,963,1902,817,327,5756,667,1723,17077
"11/17/2021 13:00",1317,1815,627,1164,981,1938,812,330,5768,660,1720,17132
"11/17/2021 14:00",1324,1815,627,1163,1003,2019,802,333,5763,659,1684,17192
"11/17/2021 15:00",1346,1834,633,1168,1034,2115,805,340,5788,655,1671,17389
"11/17/2021 16:00",1425,1892,657,1197,1106,2270,846,353,5886,668,1698,17998
"11/17/2021 17:00",1509,1959,689,1248,1170,2437,902,378,5987,676,1758,18713
"11/17/2021 18:00",1482,1937,677,1217,1157,2413,892,377,5841,673,1740,18406
"11/17/2021 19:00",1442,1890,658,1185,1130,2330,867,368,5661,668,1708,17907
"11/17/2021 20:00",1383,1825,635,1143,1088,2243,832,352,5487,655,1673,17316
"11/17/2021 21:00",1294,1733,601,1076,1022,2101,770,328,5269,633,1609,16436
"11/17/2021 22:00",1202,1629,554,1004,944,1919,705,298,4971,613,1535,15374
"11/17/2021 23:00",1130,1540,512,947,871,1751,647,268,4632,597,1467,14362
"11/18/2021 00:00",1072,1469,487,900,826,1630,608,235,4342,582,1414,13565
"11/18/2021 01:00",1039,1425,450,879,801,1561,586,223,4189,578,1388,13119
"11/18/2021 02:00",1024,1405,436,872,788,1519,578,218,4084,574,1371,12869
"11/18/2021 03:00",1021,1400,428,871,785,1505,573,216,4036,568,1369,12772
"11/18/2021 04:00",1050,1437,435,889,797,1537,586,225,4062,575,1397,12990
"11/18/2021 05:00",1128,1544,462,943,847,1646,637,250,4290,586,1454,13787
"11/18/2021 06:00",1266,1718,534,1036,947,1835,738,290,4748,605,1571,15288
"11/18/2021 07:00",1321,1794,595,1109,987,1902,790,306,5152,625,1655,16236
"11/18/2021 08:00",1309,1815,609,1138,974,1870,808,298,5394,626,1698,16539
"11/18/2021 09:00",1275,1806,619,1155,941,1822,799,297,5543,626,1720,16603
"11/18/2021 10:00",1242,1812,618,1167,920,1792,792,295,5594,622,1746,16600
"11/18/2021 11:00",1229,1810,610,1161,910,1791,782,294,5624,625,1745,16581
"11/18/2021 12:00",1241,1812,604,1162,904,1786,772,292,5650,623,1731,16577
"11/18/2021 13:00",1259,1823,607,1166,935,1854,771,296,5688,621,1736,16756
"11/18/2021 14:00",1275,1821,611,1169,971,1968,763,302,5712,622,1705,16919
"11/18/2021 15:00",1297,1833,620,1173,1007,2081,764,309,5757,629,1691,17161
"11/18/2021 16:00",1369,1881,639,1203,1079,2229,801,324,5851,640,1731,17747
"11/18/2021 17:00",1451,1931,666,1255,1136,2385,856,353,5949,653,1797,18432
"11/18/2021 18:00",1447,1921,660,1234,1127,2362,862,357,5788,650,1785,18193
"11/18/2021 19:00",1401,1875,632,1204,1086,2290,832,345,5594,650,1765,17674
"11/18/2021 20:00",1353,1833,610,1161,1048,2199,803,327,5401,638,1731,17104
"11/18/2021 21:00",1270,1747,582,1099,990,2069,749,303,5175,623,1667,16274
"11/18/2021 22:00",1186,1647,545,1032,920,1902,696,274,4885,607,1598,15292
"11/18/2021 23:00",1122,1570,510,974,854,1745,652,249,4573,592,1534,14375
"11/19/2021 00:00",1078,1520,478,935,819,1630,624,236,4323,588,1489,13720
"11/19/2021 01:00",1055,1486,444,917,801,1567,608,228,4176,586,1463,13331
"11/19/2021 02:00",1045,1472,432,912,792,1532,607,228,4072,586,1445,13123
"11/19/2021 03:00",1048,1474,427,915,793,1525,611,230,4021,588,1446,13078
"11/19/2021 04:00",1081,1512,436,937,808,1566,630,241,4041,593,1474,13319
"11/19/2021 05:00",1154,1621,463,1001,856,1673,684,261,4257,604,1543,14117
"11/19/2021 06:00",1274,1790,531,1100,942,1847,780,293,4708,633,1661,15559
"11/19/2021 07:00",1322,1866,592,1159,970,1922,831,307,5102,661,1730,16462
"11/19/2021 08:00",1297,1858,610,1161,932,1901,842,301,5361,663,1736,16662
"11/19/2021 09:00",1261,1814,621,1154,876,1852,827,301,5523,660,1723,16612
"11/19/2021 10:00",1222,1783,620,1146,845,1807,812,297,5574,657,1723,16486
