"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"04/12/2021 00:00",941,1297,437,790,724,1541,517,210,4035,511,1302,12305
"04/12/2021 01:00",912,1273,424,766,701,1472,497,200,3890,510,1274,11919
"04/12/2021 02:00",903,1251,416,756,688,1436,491,194,3800,510,1264,11709
"04/12/2021 03:00",904,1253,410,757,688,1431,490,195,3760,509,1263,11660
"04/12/2021 04:00",929,1293,417,780,698,1470,508,202,3786,519,1283,11885
"04/12/2021 05:00",992,1376,438,848,736,1571,561,219,3981,531,1340,12593
"04/12/2021 06:00",1083,1506,477,937,801,1729,639,249,4342,548,1422,13733
"04/12/2021 07:00",1167,1600,522,1001,864,1883,701,273,4749,577,1500,14837
"04/12/2021 08:00",1194,1622,566,1031,904,1997,731,285,5097,578,1552,15557
"04/12/2021 09:00",1195,1614,591,1038,913,2033,730,292,5286,573,1582,15847
"04/12/2021 10:00",1195,1621,603,1044,910,2055,727,299,5384,575,1604,16017
"04/12/2021 11:00",1201,1629,612,1052,920,2062,718,302,5454,573,1619,16142
"04/12/2021 12:00",1200,1617,616,1051,927,2057,711,303,5486,570,1614,16152
"04/12/2021 13:00",1189,1603,615,1054,926,2048,706,301,5482,564,1636,16124
"04/12/2021 14:00",1172,1580,609,1037,916,2039,689,295,5473,565,1614,15989
"04/12/2021 15:00",1166,1553,606,1030,911,2054,673,295,5474,561,1587,15910
"04/12/2021 16:00",1179,1563,606,1034,925,2083,679,299,5490,563,1580,16001
"04/12/2021 17:00",1239,1608,605,1057,961,2158,709,310,5482,567,1582,16278
"04/12/2021 18:00",1278,1644,594,1067,992,2221,733,312,5351,565,1588,16345
"04/12/2021 19:00",1291,1666,589,1071,1007,2254,750,317,5299,575,1584,16403
"04/12/2021 20:00",1284,1681,584,1083,996,2237,761,314,5197,583,1608,16328
"04/12/2021 21:00",1203,1589,555,1022,939,2100,708,291,4994,561,1562,15524
"04/12/2021 22:00",1111,1488,516,942,865,1912,644,263,4712,539,1486,14478
"04/12/2021 23:00",1040,1398,475,881,801,1735,589,236,4402,521,1412,13490
"04/13/2021 00:00",992,1378,449,839,768,1625,549,223,4174,515,1352,12864
"04/13/2021 01:00",961,1355,435,815,742,1547,531,212,4010,518,1318,12444
"04/13/2021 02:00",951,1326,426,801,727,1504,522,207,3905,516,1304,12189
"04/13/2021 03:00",951,1326,421,799,726,1495,517,210,3855,512,1295,12107
"04/13/2021 04:00",979,1364,429,821,738,1532,534,217,3876,524,1310,12324
"04/13/2021 05:00",1049,1456,453,886,787,1638,590,237,4066,538,1369,13069
