"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"08/18/2021 00:00",1328,1676,687,1154,1067,2570,699,292,6292,555,1722,18042
"08/18/2021 01:00",1280,1619,662,1094,1005,2432,664,276,6093,544,1654,17323
"08/18/2021 02:00",1248,1581,637,1053,967,2335,640,265,5902,538,1600,16766
"08/18/2021 03:00",1239,1562,623,1030,950,2281,630,258,5818,536,1563,16490
"08/18/2021 04:00",1254,1571,624,1033,950,2282,635,255,5840,539,1557,16540
"08/18/2021 05:00",1305,1639,654,1074,983,2358,663,267,6051,551,1607,17152
"08/18/2021 06:00",1377,1761,706,1130,1037,2458,724,288,6482,567,1681,18211
"08/18/2021 07:00",1467,1861,765,1205,1108,2649,789,312,6952,588,1780,19476
"08/18/2021 08:00",1533,1942,813,1272,1175,2910,857,340,7314,601,1879,20636
"08/18/2021 09:00",1568,1996,848,1325,1236,3136,915,364,7603,609,1955,21555
"08/18/2021 10:00",1608,2068,882,1395,1298,3360,954,388,7833,617,2043,22446
"08/18/2021 11:00",1660,2117,918,1449,1353,3572,976,413,8017,621,2116,23212
"08/18/2021 12:00",1714,2177,948,1495,1394,3746,979,432,8151,627,2157,23820
"08/18/2021 13:00",1765,2219,967,1532,1442,3870,988,443,8229,631,2202,24288
"08/18/2021 14:00",1785,2227,976,1544,1478,3956,979,454,8275,632,2203,24509
"08/18/2021 15:00",1786,2214,980,1560,1508,4012,966,457,8353,628,2186,24650
"08/18/2021 16:00",1796,2207,991,1554,1539,4061,950,462,8361,631,2170,24722
"08/18/2021 17:00",1807,2190,982,1545,1547,4050,961,463,8244,637,2156,24582
"08/18/2021 18:00",1794,2162,958,1530,1530,3930,943,459,7940,638,2116,24000
"08/18/2021 19:00",1782,2119,947,1490,1516,3766,938,449,7781,634,2048,23470
"08/18/2021 20:00",1769,2119,936,1479,1496,3669,932,438,7670,637,2030,23175
"08/18/2021 21:00",1684,2028,884,1416,1406,3461,881,413,7406,619,1987,22185
"08/18/2021 22:00",1574,1902,824,1317,1298,3192,811,379,7117,593,1901,20908
"08/18/2021 23:00",1477,1791,762,1227,1191,2924,744,342,6762,573,1783,19576
"08/19/2021 00:00",1373,1679,713,1157,1117,2705,712,309,6602,562,1734,18663
