"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"11/24/2021 00:00",1183,1624,553,988,927,1871,683,281,4667,624,1566,14967
"11/24/2021 01:00",1158,1586,535,962,900,1798,666,271,4493,618,1536,14523
"11/24/2021 02:00",1143,1568,526,951,890,1753,661,268,4374,617,1517,14268
"11/24/2021 03:00",1147,1570,518,953,889,1743,667,268,4329,615,1513,14212
"11/24/2021 04:00",1180,1587,525,970,902,1779,684,275,4350,617,1525,14394
"11/24/2021 05:00",1256,1671,553,1031,948,1882,736,295,4566,630,1582,15150
"11/24/2021 06:00",1351,1797,599,1109,1021,2037,810,321,4994,671,1672,16382
"11/24/2021 07:00",1392,1875,643,1165,1062,2114,853,338,5388,698,1734,17262
"11/24/2021 08:00",1348,1876,664,1177,1039,2102,861,340,5634,696,1743,17480
"11/24/2021 09:00",1287,1847,673,1165,986,2055,839,333,5757,687,1730,17359
"11/24/2021 10:00",1233,1798,668,1151,939,1992,808,322,5784,680,1725,17100
"11/24/2021 11:00",1213,1750,662,1141,915,1973,780,317,5795,673,1720,16939
"11/24/2021 12:00",1191,1712,655,1120,907,1954,754,313,5788,663,1706,16763
"11/24/2021 13:00",1215,1710,650,1128,928,2001,750,311,5749,659,1705,16806
"11/24/2021 14:00",1267,1723,653,1126,966,2072,763,315,5711,664,1697,16957
"11/24/2021 15:00",1342,1751,662,1129,1025,2203,793,321,5728,666,1701,17321
"11/24/2021 16:00",1460,1835,687,1176,1110,2397,858,346,5848,693,1727,18137
"11/24/2021 17:00",1534,1931,723,1226,1177,2563,911,377,5972,711,1784,18909
"11/24/2021 18:00",1521,1922,717,1213,1184,2564,905,380,5848,710,1769,18733
"11/24/2021 19:00",1482,1882,700,1184,1163,2508,887,372,5700,694,1750,18322
"11/24/2021 20:00",1431,1826,680,1144,1134,2426,850,360,5533,685,1706,17775
"11/24/2021 21:00",1375,1754,656,1094,1096,2321,801,344,5363,657,1653,17114
"11/24/2021 22:00",1300,1657,624,1027,1037,2168,741,325,5130,634,1577,16220
"11/24/2021 23:00",1215,1579,580,960,971,2007,687,306,4844,623,1491,15263
"11/25/2021 00:00",1154,1548,546,904,911,1828,659,279,4548,628,1402,14407
"11/25/2021 01:00",1128,1527,529,880,885,1751,641,268,4396,622,1368,13995
"11/25/2021 02:00",1116,1505,517,867,871,1709,630,264,4298,617,1346,13740
"11/25/2021 03:00",1112,1500,509,863,863,1689,627,263,4245,619,1342,13632
"11/25/2021 04:00",1123,1494,509,865,864,1695,631,267,4229,619,1331,13627
"11/25/2021 05:00",1152,1503,519,886,880,1728,645,269,4285,621,1342,13830
"11/25/2021 06:00",1185,1544,530,913,904,1775,669,276,4403,631,1361,14191
"11/25/2021 07:00",1218,1590,538,943,925,1798,698,289,4508,644,1386,14537
"11/25/2021 08:00",1241,1625,554,973,927,1824,732,302,4632,651,1412,14873
"11/25/2021 09:00",1251,1651,563,1000,921,1842,755,309,4726,658,1444,15120
"11/25/2021 10:00",1253,1654,569,1017,910,1829,760,308,4806,656,1470,15232
"11/25/2021 11:00",1258,1643,573,1028,914,1860,755,307,4843,657,1480,15318
"11/25/2021 12:00",1234,1612,577,1022,906,1867,730,309,4861,650,1480,15248
"11/25/2021 13:00",1213,1571,572,999,906,1905,698,303,4836,640,1455,15098
"11/25/2021 14:00",1199,1541,566,970,913,1899,677,296,4813,633,1432,14939
"11/25/2021 15:00",1198,1523,561,955,929,1923,675,290,4787,636,1426,14903
"11/25/2021 16:00",1219,1530,569,964,955,1990,693,293,4821,644,1427,15105
"11/25/2021 17:00",1215,1529,569,954,963,1995,697,295,4831,642,1413,15103
"11/25/2021 18:00",1202,1514,558,937,951,1946,692,290,4747,634,1393,14864
"11/25/2021 19:00",1204,1524,559,937,951,1927,697,287,4681,636,1391,14794
"11/25/2021 20:00",1200,1526,561,936,945,1921,691,284,4635,636,1398,14733
"11/25/2021 21:00",1187,1519,561,924,937,1914,676,281,4612,623,1387,14621
"11/25/2021 22:00",1158,1483,550,898,908,1859,653,275,4550,611,1367,14312
"11/25/2021 23:00",1114,1458,528,870,874,1783,622,267,4438,600,1333,13887
"11/26/2021 00:00",1070,1413,509,841,832,1709,588,252,4303,597,1305,13419
"11/26/2021 01:00",1052,1390,493,824,803,1644,579,245,4190,586,1287,13093
"11/26/2021 02:00",1041,1376,482,815,792,1596,571,238,4093,588,1270,12862
"11/26/2021 03:00",1045,1383,475,817,791,1580,575,234,4039,585,1275,12799
"11/26/2021 04:00",1064,1402,478,830,797,1603,588,238,4041,589,1290,12920
"11/26/2021 05:00",1105,1438,489,865,822,1662,613,244,4165,596,1327,13326
"11/26/2021 06:00",1142,1492,503,904,849,1720,642,252,4406,604,1371,13885
"11/26/2021 07:00",1188,1555,518,943,884,1791,680,271,4611,626,1421,14488
"11/26/2021 08:00",1243,1602,559,978,930,1904,728,293,4855,643,1468,15203
"11/26/2021 09:00",1262,1635,579,1006,950,2006,754,304,5004,652,1512,15664
"11/26/2021 10:00",1265,1651,593,1026,937,2000,754,303,5110,652,1549,15840
"11/26/2021 11:00",1240,1664,602,1042,928,2019,762,304,5217,654,1573,16005
"11/26/2021 12:00",1223,1673,605,1055,929,2015,752,306,5261,658,1567,16044
"11/26/2021 13:00",1228,1684,600,1055,940,2028,755,300,5266,650,1557,16063
"11/26/2021 14:00",1246,1695,606,1058,967,2041,761,301,5276,649,1555,16155
"11/26/2021 15:00",1286,1713,617,1074,1010,2111,774,311,5340,655,1570,16461
"11/26/2021 16:00",1374,1778,645,1126,1085,2296,819,332,5492,670,1625,17242
