"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"11/08/2021 00:00",1060,1441,495,873,812,1632,646,270,4169,590,1342,13330
"11/08/2021 01:00",1046,1428,480,856,796,1576,628,263,4041,582,1327,13023
"11/08/2021 02:00",1038,1428,465,852,791,1544,629,261,3956,577,1324,12865
"11/08/2021 03:00",1040,1431,470,862,793,1540,637,261,3913,578,1326,12851
"11/08/2021 04:00",1067,1476,478,893,806,1582,655,272,3965,590,1357,13141
"11/08/2021 05:00",1138,1595,501,965,855,1707,716,296,4231,602,1441,14047
"11/08/2021 06:00",1232,1763,541,1061,927,1853,801,324,4659,628,1551,15340
"11/08/2021 07:00",1236,1790,588,1088,929,1895,822,339,5064,650,1576,15977
"11/08/2021 08:00",1198,1775,616,1103,909,1910,821,333,5331,643,1597,16236
"11/08/2021 09:00",1132,1733,622,1091,847,1868,804,325,5477,633,1589,16121
"11/08/2021 10:00",1098,1687,625,1077,809,1826,772,313,5505,619,1586,15917
"11/08/2021 11:00",1084,1643,621,1057,784,1802,731,304,5515,613,1570,15724
"11/08/2021 12:00",1079,1618,617,1046,776,1793,704,300,5519,611,1548,15611
"11/08/2021 13:00",1100,1616,612,1046,803,1829,697,296,5512,608,1559,15678
"11/08/2021 14:00",1141,1636,616,1056,846,1886,705,298,5505,608,1563,15860
"11/08/2021 15:00",1211,1675,632,1077,911,1991,732,308,5545,619,1574,16275
"11/08/2021 16:00",1322,1763,663,1119,1010,2169,811,329,5686,642,1615,17129
"11/08/2021 17:00",1425,1895,693,1214,1114,2380,872,359,5881,658,1720,18211
"11/08/2021 18:00",1418,1881,689,1191,1121,2397,875,366,5776,650,1708,18072
"11/08/2021 19:00",1368,1829,667,1151,1082,2286,857,355,5577,645,1664,17481
"11/08/2021 20:00",1322,1758,646,1106,1043,2207,824,345,5395,638,1613,16897
"11/08/2021 21:00",1239,1670,610,1042,988,2072,770,329,5175,617,1558,16070
"11/08/2021 22:00",1155,1565,565,971,914,1898,712,303,4854,594,1479,15010
"11/08/2021 23:00",1089,1489,523,923,850,1733,664,274,4513,575,1412,14045
"11/09/2021 00:00",1064,1438,498,894,804,1620,634,256,4226,569,1365,13368
"11/09/2021 01:00",1048,1420,481,871,784,1548,613,247,4059,564,1338,12973
"11/09/2021 02:00",1037,1407,467,861,776,1509,609,244,3958,560,1326,12754
"11/09/2021 03:00",1036,1402,473,867,776,1500,614,245,3902,561,1324,12700
"11/09/2021 04:00",1060,1444,479,894,789,1541,632,254,3942,569,1349,12953
"11/09/2021 05:00",1121,1552,498,957,834,1661,691,279,4194,583,1431,13801
"11/09/2021 06:00",1214,1714,537,1049,909,1793,771,304,4628,608,1539,15066
"11/09/2021 07:00",1234,1749,582,1085,919,1836,795,322,5037,622,1572,15753
"11/09/2021 08:00",1221,1749,611,1117,911,1872,794,318,5334,620,1608,16155
"11/09/2021 09:00",1173,1723,618,1122,855,1846,776,310,5483,617,1622,16145
"11/09/2021 10:00",1148,1700,623,1121,822,1808,754,303,5519,608,1634,16040
"11/09/2021 11:00",1135,1678,620,1102,804,1794,726,295,5533,604,1625,15916
"11/09/2021 12:00",1128,1670,617,1093,802,1787,712,293,5556,602,1607,15867
"11/09/2021 13:00",1144,1671,614,1097,834,1839,711,290,5562,605,1618,15985
"11/09/2021 14:00",1178,1676,618,1100,874,1913,719,291,5569,607,1610,16155
"11/09/2021 15:00",1230,1698,631,1109,926,2019,733,299,5611,613,1600,16469
"11/09/2021 16:00",1316,1765,657,1139,1008,2186,793,320,5742,629,1626,17181
"11/09/2021 17:00",1403,1876,684,1218,1101,2381,845,350,5933,644,1717,18152
"11/09/2021 18:00",1399,1860,679,1193,1104,2386,850,360,5821,636,1692,17980
"11/09/2021 19:00",1347,1803,655,1153,1061,2270,827,345,5617,638,1648,17364
"11/09/2021 20:00",1310,1734,643,1108,1024,2193,796,332,5431,623,1604,16798
"11/09/2021 21:00",1226,1637,606,1044,968,2053,743,314,5199,604,1546,15940
"11/09/2021 22:00",1148,1536,560,975,897,1877,687,288,4877,589,1468,14902
"11/09/2021 23:00",1085,1464,521,932,834,1713,641,261,4540,575,1404,13970
"11/10/2021 00:00",1052,1420,494,893,793,1602,608,250,4237,569,1355,13273
"11/10/2021 01:00",1034,1402,474,869,773,1531,587,241,4072,566,1329,12878
"11/10/2021 02:00",1022,1385,461,859,763,1491,579,235,3968,565,1316,12644
"11/10/2021 03:00",1022,1375,470,864,760,1480,581,235,3899,563,1311,12560
"11/10/2021 04:00",1040,1409,474,887,770,1518,594,242,3929,569,1333,12765
"11/10/2021 05:00",1096,1512,489,945,813,1632,644,264,4178,579,1408,13560
"11/10/2021 06:00",1188,1665,525,1035,891,1785,720,291,4630,598,1508,14836
"11/10/2021 07:00",1215,1713,564,1074,909,1854,746,306,5060,618,1544,15603
"11/10/2021 08:00",1207,1723,592,1102,910,1909,746,305,5351,618,1586,16049
"11/10/2021 09:00",1170,1699,597,1104,871,1894,728,302,5509,609,1599,16082
"11/10/2021 10:00",1143,1663,603,1098,847,1861,696,297,5551,604,1600,15963
"11/10/2021 11:00",1116,1629,600,1078,828,1842,661,289,5553,603,1591,15790
