"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"08/26/2021 00:00",1491,1898,783,1326,1193,2838,762,341,6883,560,1880,19955
"08/26/2021 01:00",1407,1797,740,1241,1106,2652,714,309,6586,547,1789,18888
"08/26/2021 02:00",1355,1722,708,1184,1052,2524,689,291,6372,538,1724,18159
"08/26/2021 03:00",1320,1683,688,1151,1020,2443,677,280,6247,536,1680,17725
"08/26/2021 04:00",1316,1692,680,1141,1005,2429,680,274,6208,537,1675,17637
"08/26/2021 05:00",1353,1750,692,1175,1022,2487,718,279,6367,549,1709,18101
"08/26/2021 06:00",1433,1877,733,1239,1072,2575,795,300,6742,573,1798,19137
"08/26/2021 07:00",1530,1994,786,1328,1142,2766,864,329,7222,602,1896,20459
"08/26/2021 08:00",1603,2082,846,1419,1228,3017,917,359,7666,621,2020,21778
"08/26/2021 09:00",1665,2179,905,1501,1305,3277,967,394,8046,624,2134,22997
"08/26/2021 10:00",1725,2271,956,1583,1387,3542,982,429,8345,634,2261,24115
"08/26/2021 11:00",1801,2379,1002,1671,1490,3801,1010,468,8631,637,2385,25275
"08/26/2021 12:00",1882,2467,1040,1752,1612,4032,1045,506,8922,647,2462,26367
"08/26/2021 13:00",1987,2555,1083,1823,1736,4267,1074,544,9170,655,2554,27448
"08/26/2021 14:00",2083,2610,1131,1864,1845,4513,1088,572,9389,657,2583,28335
"08/26/2021 15:00",2151,2640,1174,1904,1941,4679,1101,587,9554,659,2589,28979
"08/26/2021 16:00",2197,2672,1200,1934,1991,4761,1101,598,9697,664,2603,29418
"08/26/2021 17:00",2231,2678,1207,1944,2029,4768,1109,600,9614,668,2580,29428
"08/26/2021 18:00",2245,2667,1170,1934,2015,4708,1108,585,9278,667,2511,28888
"08/26/2021 19:00",2198,2592,1102,1857,1911,4389,1117,557,8869,667,2427,27686
"08/26/2021 20:00",2130,2538,1072,1792,1830,4175,1112,536,8632,670,2367,26854
"08/26/2021 21:00",2005,2409,1024,1690,1700,3893,1043,503,8352,644,2288,25551
"08/26/2021 22:00",1850,2244,960,1557,1544,3565,947,458,7976,616,2158,23875
"08/26/2021 23:00",1698,2085,892,1438,1402,3236,855,413,7547,594,2021,22181
"08/27/2021 00:00",1538,1911,819,1318,1247,2918,781,353,7180,574,1842,20481
"08/27/2021 01:00",1449,1813,772,1240,1156,2728,730,322,6876,562,1752,19400
"08/27/2021 02:00",1396,1746,737,1185,1098,2595,702,304,6657,552,1686,18658
"08/27/2021 03:00",1358,1702,713,1151,1062,2514,687,292,6519,543,1638,18179
"08/27/2021 04:00",1351,1702,704,1136,1043,2503,687,286,6463,544,1625,18044
"08/27/2021 05:00",1383,1747,715,1160,1054,2555,717,290,6597,552,1650,18420
"08/27/2021 06:00",1464,1855,756,1211,1096,2638,780,311,6970,568,1713,19362
"08/27/2021 07:00",1540,1953,811,1261,1158,2841,836,335,7416,586,1773,20510
"08/27/2021 08:00",1596,2024,865,1310,1241,3105,883,361,7840,596,1860,21681
"08/27/2021 09:00",1636,2100,922,1340,1314,3376,925,392,8210,603,1934,22752
"08/27/2021 10:00",1671,2164,970,1374,1382,3642,931,424,8488,606,2011,23663
