"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"09/12/2021 00:00",1070,1370,541,921,853,2031,545,223,5086,542,1421,14603
"09/12/2021 01:00",1037,1326,522,887,814,1919,539,207,4903,536,1378,14068
"09/12/2021 02:00",1013,1300,502,861,782,1838,526,202,4751,533,1345,13653
"09/12/2021 03:00",996,1289,500,842,749,1784,513,201,4619,528,1321,13342
"09/12/2021 04:00",994,1273,486,828,736,1761,509,200,4554,526,1298,13165
"09/12/2021 05:00",1001,1277,469,832,754,1750,507,196,4548,527,1301,13162
"09/12/2021 06:00",1019,1324,473,851,770,1737,536,199,4581,535,1303,13328
"09/12/2021 07:00",1049,1369,485,882,797,1772,577,217,4688,548,1328,13712
"09/12/2021 08:00",1125,1444,528,953,851,1925,649,239,4925,562,1416,14617
"09/12/2021 09:00",1169,1512,573,1029,896,2085,706,260,5212,572,1515,15529
"09/12/2021 10:00",1201,1547,614,1088,936,2260,724,271,5530,576,1600,16347
"09/12/2021 11:00",1205,1617,634,1150,978,2466,752,305,5821,575,1692,17195
"09/12/2021 12:00",1244,1725,668,1205,1022,2688,770,326,6098,574,1770,18090
"09/12/2021 13:00",1294,1802,704,1240,1085,2902,783,349,6329,576,1816,18880
"09/12/2021 14:00",1357,1845,742,1263,1168,3094,791,377,6589,577,1836,19639
"09/12/2021 15:00",1391,1869,779,1277,1248,3280,791,402,6762,575,1850,20224
"09/12/2021 16:00",1437,1923,815,1302,1340,3396,785,421,6840,583,1869,20711
"09/12/2021 17:00",1492,1972,829,1330,1406,3409,792,426,6867,594,1854,20971
"09/12/2021 18:00",1517,1987,842,1341,1415,3277,786,421,6805,604,1799,20794
"09/12/2021 19:00",1536,1969,846,1308,1398,3312,802,425,6875,614,1769,20854
"09/12/2021 20:00",1491,1931,826,1280,1337,3207,778,431,6849,606,1775,20511
"09/12/2021 21:00",1395,1807,801,1185,1247,3016,705,401,6734,583,1669,19543
"09/12/2021 22:00",1298,1682,755,1096,1160,2757,643,336,6489,562,1585,18363
"09/12/2021 23:00",1204,1585,695,1010,1067,2513,603,292,6166,547,1503,17185
"09/13/2021 00:00",1143,1497,656,929,971,2364,568,268,5835,534,1365,16130
"09/13/2021 01:00",1102,1439,623,888,915,2233,555,247,5617,529,1323,15471
"09/13/2021 02:00",1072,1395,599,860,875,2140,542,239,5435,524,1294,14975
"09/13/2021 03:00",1059,1375,579,847,848,2085,535,230,5315,522,1280,14675
"09/13/2021 04:00",1072,1389,569,854,841,2078,542,227,5299,529,1286,14686
"09/13/2021 05:00",1132,1464,591,906,872,2142,579,237,5493,544,1335,15295
"09/13/2021 06:00",1239,1623,639,990,939,2255,673,256,5910,563,1426,16513
"09/13/2021 07:00",1315,1723,690,1063,995,2403,734,281,6337,576,1501,17618
"09/13/2021 08:00",1362,1799,736,1114,1058,2621,796,301,6786,574,1558,18705
"09/13/2021 09:00",1366,1867,780,1137,1084,2810,810,320,7135,571,1596,19476
"09/13/2021 10:00",1382,1912,807,1160,1108,2986,817,329,7370,570,1646,20087
"09/13/2021 11:00",1397,1929,828,1174,1136,3167,812,346,7586,568,1681,20624
"09/13/2021 12:00",1419,1913,853,1180,1180,3370,804,358,7828,570,1710,21185
"09/13/2021 13:00",1434,1907,879,1213,1231,3551,796,367,7995,572,1753,21698
"09/13/2021 14:00",1415,1876,897,1232,1267,3722,775,377,8119,574,1779,22033
"09/13/2021 15:00",1428,1859,916,1254,1301,3858,780,386,8223,578,1803,22386
"09/13/2021 16:00",1440,1873,927,1278,1327,3915,749,398,8235,588,1826,22556
"09/13/2021 17:00",1488,1879,927,1291,1354,3856,739,406,8107,599,1812,22458
"09/13/2021 18:00",1517,1878,901,1294,1366,3698,751,393,7740,603,1776,21917
"09/13/2021 19:00",1525,1876,895,1276,1366,3590,774,397,7515,615,1750,21579
"09/13/2021 20:00",1450,1831,867,1241,1317,3453,755,385,7294,613,1714,20920
"09/13/2021 21:00",1344,1707,822,1152,1221,3227,690,352,7016,589,1610,19730
"09/13/2021 22:00",1244,1578,755,1064,1111,2945,639,311,6648,570,1507,18372
"09/13/2021 23:00",1153,1479,689,986,1018,2670,585,273,6246,551,1411,17061
"09/14/2021 00:00",1130,1463,643,940,943,2390,560,251,5881,536,1397,16134
"09/14/2021 01:00",1092,1412,611,903,889,2217,549,231,5578,531,1353,15366
"09/14/2021 02:00",1067,1374,586,878,850,2100,534,222,5350,528,1324,14813
"09/14/2021 03:00",1057,1362,567,867,822,2027,528,215,5204,527,1312,14488
"09/14/2021 04:00",1068,1378,555,873,813,2010,537,212,5157,533,1319,14455
"09/14/2021 05:00",1118,1453,569,917,845,2066,572,222,5320,543,1371,14996
"09/14/2021 06:00",1210,1607,613,995,913,2183,656,240,5740,567,1462,16186
"09/14/2021 07:00",1261,1694,657,1061,968,2333,703,264,6163,576,1533,17213
"09/14/2021 08:00",1280,1746,697,1103,1024,2528,748,283,6561,574,1594,18138
"09/14/2021 09:00",1270,1802,730,1128,1039,2675,757,299,6852,572,1643,18767
"09/14/2021 10:00",1280,1845,750,1158,1050,2793,771,306,7034,571,1710,19268
"09/14/2021 11:00",1293,1894,761,1195,1063,2901,789,320,7207,568,1772,19763
"09/14/2021 12:00",1321,1916,782,1238,1099,3054,800,329,7391,573,1836,20339
"09/14/2021 13:00",1355,1976,803,1302,1154,3195,818,336,7529,573,1912,20953
"09/14/2021 14:00",1360,2004,823,1352,1203,3319,819,348,7644,572,1967,21411
"09/14/2021 15:00",1401,2028,847,1402,1263,3437,835,359,7766,577,2018,21933
"09/14/2021 16:00",1442,2068,864,1446,1316,3518,817,377,7818,588,2056,22310
"09/14/2021 17:00",1496,2094,874,1465,1358,3512,802,389,7750,599,2039,22378
"09/14/2021 18:00",1523,2108,859,1481,1371,3390,801,384,7432,603,2016,21968
"09/14/2021 19:00",1527,2092,856,1444,1371,3327,823,388,7245,616,1963,21652
"09/14/2021 20:00",1466,2034,832,1407,1321,3207,807,380,7067,612,1937,21070
"09/14/2021 21:00",1385,1918,797,1325,1232,2995,747,350,6840,586,1844,20019
"09/14/2021 22:00",1299,1788,740,1230,1135,2741,698,312,6522,568,1728,18761
"09/14/2021 23:00",1222,1673,684,1140,1045,2496,647,278,6159,550,1618,17512
"09/15/2021 00:00",1189,1610,642,1067,976,2275,606,263,5853,542,1582,16605
"09/15/2021 01:00",1151,1545,611,1013,923,2137,594,242,5589,536,1532,15873
"09/15/2021 02:00",1123,1499,589,979,886,2054,582,235,5408,535,1492,15382
"09/15/2021 03:00",1112,1475,573,963,860,2009,575,230,5290,532,1473,15092
"09/15/2021 04:00",1124,1484,566,966,852,2014,579,228,5273,535,1469,15090
"09/15/2021 05:00",1179,1568,584,1018,883,2096,613,238,5474,550,1519,15722
"09/15/2021 06:00",1279,1723,633,1102,947,2241,698,254,5927,572,1614,16990
"09/15/2021 07:00",1354,1810,689,1168,1013,2417,755,282,6402,586,1683,18159
"09/15/2021 08:00",1411,1877,746,1221,1088,2643,822,308,6864,590,1745,19315
"09/15/2021 09:00",1429,1948,799,1253,1118,2843,847,332,7218,592,1782,20161
"09/15/2021 10:00",1461,2004,835,1286,1155,3031,870,346,7453,597,1821,20859
"09/15/2021 11:00",1486,2069,863,1315,1195,3218,888,371,7686,594,1867,21552
"09/15/2021 12:00",1530,2099,898,1329,1258,3409,900,390,7940,593,1904,22250
"09/15/2021 13:00",1587,2148,933,1366,1332,3585,909,408,8143,597,1946,22954
"09/15/2021 14:00",1617,2157,967,1381,1403,3751,895,428,8304,599,1955,23457
"09/15/2021 15:00",1667,2167,1002,1400,1485,3888,905,445,8459,601,1964,23983
"09/15/2021 16:00",1690,2196,1029,1420,1544,3957,872,466,8532,606,1983,24295
"09/15/2021 17:00",1719,2194,1033,1428,1580,3915,841,474,8471,613,1956,24224
"09/15/2021 18:00",1719,2184,1002,1427,1579,3761,831,457,8126,620,1924,23630
"09/15/2021 19:00",1686,2144,987,1387,1551,3649,840,455,7924,625,1878,23126
"09/15/2021 20:00",1607,2077,957,1346,1476,3505,822,442,7738,614,1859,22443
"09/15/2021 21:00",1509,1944,914,1253,1369,3275,759,404,7480,589,1769,21265
"09/15/2021 22:00",1406,1793,844,1156,1250,3002,704,356,7113,570,1668,19862
"09/15/2021 23:00",1309,1666,774,1072,1141,2721,646,314,6703,555,1566,18467
"09/16/2021 00:00",1220,1583,704,1022,1027,2420,611,277,6275,544,1500,17183
"09/16/2021 01:00",1168,1506,665,972,962,2263,597,255,5971,540,1446,16345
"09/16/2021 02:00",1133,1451,636,938,913,2150,579,245,5730,533,1411,15719
"09/16/2021 03:00",1116,1427,613,920,877,2083,569,237,5562,531,1393,15328
"09/16/2021 04:00",1124,1429,596,923,862,2070,573,233,5501,538,1394,15243
"09/16/2021 05:00",1174,1503,607,966,886,2138,604,242,5672,551,1442,15785
"09/16/2021 06:00",1273,1652,652,1042,951,2266,685,258,6095,573,1526,16973
"09/16/2021 07:00",1333,1728,701,1098,1004,2423,727,280,6512,582,1579,17967
"09/16/2021 08:00",1363,1772,744,1136,1062,2632,769,298,6937,585,1606,18904
"09/16/2021 09:00",1360,1819,787,1151,1084,2821,775,318,7263,584,1624,19586
"09/16/2021 10:00",1378,1846,818,1171,1107,3002,783,329,7484,583,1656,20157
"09/16/2021 11:00",1388,1889,837,1197,1138,3175,793,352,7704,581,1695,20749
"09/16/2021 12:00",1432,1900,865,1222,1187,3373,795,368,7941,582,1743,21408
"09/16/2021 13:00",1485,1941,893,1275,1252,3551,808,381,8100,586,1801,22073
"09/16/2021 14:00",1527,1954,917,1313,1312,3721,809,397,8211,591,1847,22599
"09/16/2021 15:00",1588,1969,944,1352,1378,3845,823,412,8325,596,1892,23124
"09/16/2021 16:00",1632,2007,962,1392,1428,3903,805,428,8359,602,1931,23449
"09/16/2021 17:00",1681,2027,965,1406,1461,3838,786,435,8267,612,1910,23388
"09/16/2021 18:00",1692,2030,928,1403,1457,3658,792,417,7905,620,1856,22758
"09/16/2021 19:00",1684,2035,921,1385,1446,3540,822,421,7650,627,1835,22366
"09/16/2021 20:00",1611,1976,890,1348,1394,3405,807,409,7427,621,1800,21688
"09/16/2021 21:00",1515,1841,845,1263,1296,3167,743,373,7154,596,1714,20507
"09/16/2021 22:00",1406,1696,778,1171,1179,2888,690,326,6791,573,1615,19113
"09/16/2021 23:00",1306,1584,715,1086,1076,2605,639,287,6388,557,1523,17766
"09/17/2021 00:00",1230,1518,648,1007,973,2266,596,263,6061,545,1461,16568
"09/17/2021 01:00",1170,1450,610,954,909,2099,585,241,5746,538,1404,15706
"09/17/2021 02:00",1130,1405,583,919,863,1993,570,233,5517,535,1373,15121
"09/17/2021 03:00",1108,1387,563,901,831,1931,559,226,5365,533,1355,14759
"09/17/2021 04:00",1112,1394,552,900,820,1925,561,224,5325,536,1355,14704
"09/17/2021 05:00",1153,1468,566,941,847,1995,591,232,5510,547,1398,15248
"09/17/2021 06:00",1246,1603,615,1012,907,2123,660,250,5973,566,1490,16445
"09/17/2021 07:00",1305,1677,664,1067,961,2280,694,272,6417,584,1544,17465
"09/17/2021 08:00",1336,1710,708,1106,1015,2484,723,288,6852,586,1586,18394
"09/17/2021 09:00",1337,1751,748,1133,1030,2660,719,305,7175,585,1618,19061
"09/17/2021 10:00",1363,1781,772,1162,1054,2817,717,314,7372,585,1657,19594
"09/17/2021 11:00",1386,1812,787,1197,1083,2983,727,332,7561,582,1696,20146
"09/17/2021 12:00",1434,1834,810,1231,1135,3139,746,344,7748,585,1737,20743
"09/17/2021 13:00",1490,1888,832,1284,1193,3293,764,356,7892,590,1799,21381
"09/17/2021 14:00",1539,1925,859,1319,1261,3441,774,371,8016,591,1851,21947
"09/17/2021 15:00",1608,1950,891,1360,1337,3576,796,389,8140,595,1899,22541
"09/17/2021 16:00",1648,1998,914,1398,1392,3653,780,410,8189,604,1931,22917
"09/17/2021 17:00",1689,2017,917,1406,1435,3617,766,415,8099,610,1916,22887
"09/17/2021 18:00",1698,2024,898,1397,1442,3475,776,402,7778,618,1881,22389
"09/17/2021 19:00",1674,2010,881,1366,1414,3367,797,401,7548,626,1845,21929
"09/17/2021 20:00",1608,1949,855,1326,1355,3222,785,394,7333,618,1819,21264
"09/17/2021 21:00",1533,1854,826,1256,1276,3031,743,368,7101,599,1740,20327
"09/17/2021 22:00",1448,1745,783,1178,1191,2830,710,333,6815,578,1646,19257
"09/17/2021 23:00",1360,1647,735,1096,1104,2615,662,300,6500,559,1545,18123
