"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"12/24/2021 00:00",1259,1637,594,994,1018,2118,742,305,4832,680,1540,15719
"12/24/2021 01:00",1223,1604,563,955,969,1990,725,289,4663,670,1482,15133
"12/24/2021 02:00",1208,1590,544,939,938,1923,722,282,4542,670,1447,14805
"12/24/2021 03:00",1195,1586,530,931,927,1886,719,283,4481,671,1431,14640
"12/24/2021 04:00",1192,1578,534,933,932,1895,721,282,4479,673,1438,14657
"12/24/2021 05:00",1221,1604,543,959,957,1957,736,290,4619,673,1460,15019
"12/24/2021 06:00",1270,1659,574,1005,1009,2072,775,299,4931,671,1509,15774
"12/24/2021 07:00",1339,1717,613,1055,1068,2190,806,330,5251,688,1562,16619
"12/24/2021 08:00",1401,1752,640,1082,1126,2262,832,358,5490,699,1584,17226
"12/24/2021 09:00",1440,1757,654,1093,1152,2321,847,373,5665,700,1620,17622
"12/24/2021 10:00",1448,1734,658,1087,1117,2304,836,366,5694,691,1634,17569
"12/24/2021 11:00",1406,1699,661,1079,1051,2257,822,366,5704,679,1611,17335
"12/24/2021 12:00",1373,1646,652,1049,1016,2235,780,362,5678,675,1582,17048
"12/24/2021 13:00",1339,1626,649,1027,1007,2239,753,359,5653,668,1545,16865
"12/24/2021 14:00",1325,1638,650,1016,1033,2263,752,360,5628,671,1524,16860
"12/24/2021 15:00",1332,1651,654,1029,1065,2331,761,363,5609,671,1512,16978
"12/24/2021 16:00",1366,1670,674,1047,1116,2483,782,377,5691,677,1518,17401
"12/24/2021 17:00",1386,1660,698,1069,1160,2626,787,391,5768,679,1567,17791
"12/24/2021 18:00",1331,1615,681,1025,1121,2530,764,378,5562,671,1521,17199
"12/24/2021 19:00",1300,1593,653,997,1097,2431,747,359,5388,671,1485,16721
"12/24/2021 20:00",1284,1590,637,978,1081,2345,741,342,5215,663,1469,16345
"12/24/2021 21:00",1286,1590,623,976,1079,2316,743,337,5074,654,1480,16158
"12/24/2021 22:00",1277,1577,619,960,1067,2289,734,339,4967,653,1480,15962
"12/24/2021 23:00",1250,1551,602,941,1029,2215,718,330,4864,651,1460,15611
"12/25/2021 00:00",1218,1484,587,908,959,2013,678,298,4627,670,1420,14862
"12/25/2021 01:00",1191,1441,565,880,918,1893,666,279,4502,665,1387,14387
"12/25/2021 02:00",1181,1415,549,863,897,1833,658,265,4398,659,1368,14086
"12/25/2021 03:00",1162,1398,540,854,887,1783,649,259,4338,653,1361,13884
"12/25/2021 04:00",1157,1402,536,853,885,1768,649,257,4310,653,1363,13833
"12/25/2021 05:00",1167,1414,537,862,893,1777,655,259,4314,656,1367,13901
"12/25/2021 06:00",1187,1445,531,889,914,1827,674,267,4380,654,1383,14151
"12/25/2021 07:00",1233,1526,539,928,949,1895,700,293,4458,667,1417,14605
"12/25/2021 08:00",1297,1598,556,967,991,1981,731,324,4560,681,1442,15128
"12/25/2021 09:00",1333,1658,580,996,1019,2080,745,347,4693,690,1469,15610
"12/25/2021 10:00",1335,1670,592,1004,1055,2086,743,343,4796,691,1476,15791
"12/25/2021 11:00",1333,1665,603,1005,1051,2066,745,339,4834,692,1466,15799
"12/25/2021 12:00",1330,1656,604,1009,1044,2081,731,337,4858,685,1466,15801
"12/25/2021 13:00",1315,1648,596,999,1042,2105,723,323,4835,682,1455,15723
"12/25/2021 14:00",1319,1627,591,988,1021,2116,723,322,4805,683,1454,15649
"12/25/2021 15:00",1322,1601,591,990,1036,2136,737,318,4811,684,1454,15680
"12/25/2021 16:00",1338,1635,602,1010,1068,2206,746,334,4876,687,1469,15971
"12/25/2021 17:00",1349,1638,622,1012,1119,2322,752,354,4971,684,1497,16320
"12/25/2021 18:00",1327,1612,608,996,1097,2276,755,344,4955,683,1492,16145
"12/25/2021 19:00",1296,1598,607,985,1074,2243,747,341,4936,679,1489,15995
"12/25/2021 20:00",1277,1574,605,970,1054,2219,738,337,4900,671,1494,15839
"12/25/2021 21:00",1260,1539,602,957,1040,2185,720,329,4845,663,1492,15632
"12/25/2021 22:00",1223,1494,589,926,1007,2126,694,310,4777,654,1474,15274
"12/25/2021 23:00",1185,1451,569,908,958,2022,670,295,4664,647,1449,14818
"12/26/2021 00:00",1162,1432,549,880,905,1862,637,268,4456,646,1397,14194
"12/26/2021 01:00",1134,1398,522,855,864,1741,622,251,4304,642,1361,13694
"12/26/2021 02:00",1128,1381,504,842,841,1682,614,241,4186,636,1341,13396
"12/26/2021 03:00",1117,1374,494,837,832,1641,610,237,4112,635,1336,13225
"12/26/2021 04:00",1111,1380,493,839,834,1634,614,237,4086,639,1340,13207
"12/26/2021 05:00",1122,1405,493,853,846,1657,623,239,4117,642,1349,13346
"12/26/2021 06:00",1140,1445,487,879,861,1699,640,248,4184,637,1363,13583
"12/26/2021 07:00",1182,1515,492,919,891,1739,673,266,4265,648,1404,13994
"12/26/2021 08:00",1232,1584,514,956,917,1794,713,290,4442,676,1430,14548
"12/26/2021 09:00",1258,1627,537,978,915,1861,737,307,4615,690,1444,14969
"12/26/2021 10:00",1250,1633,549,987,923,1875,737,300,4736,693,1447,15130
"12/26/2021 11:00",1247,1637,564,989,912,1861,739,299,4817,697,1438,15200
"12/26/2021 12:00",1260,1633,567,987,912,1887,727,300,4885,694,1447,15299
"12/26/2021 13:00",1258,1635,571,995,937,1927,722,292,4915,691,1450,15393
"12/26/2021 14:00",1284,1656,576,1009,972,1992,726,306,4939,689,1464,15613
"12/26/2021 15:00",1317,1698,584,1038,1030,2104,752,313,4994,688,1482,16000
"12/26/2021 16:00",1395,1781,616,1101,1123,2311,799,341,5143,705,1551,16866
"12/26/2021 17:00",1470,1867,655,1166,1215,2542,840,370,5340,719,1641,17825
"12/26/2021 18:00",1465,1864,656,1155,1215,2550,849,372,5375,719,1639,17859
"12/26/2021 19:00",1429,1829,648,1139,1193,2508,836,367,5339,711,1632,17631
"12/26/2021 20:00",1392,1789,643,1110,1160,2454,814,360,5292,701,1629,17344
"12/26/2021 21:00",1333,1714,624,1065,1115,2353,777,342,5191,683,1596,16793
"12/26/2021 22:00",1259,1629,587,1008,1050,2191,736,314,5009,667,1547,15997
"12/26/2021 23:00",1206,1571,549,970,979,2008,706,291,4767,659,1504,15210
