"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"05/02/2021 00:00",1015,1324,478,809,752,1592,535,197,4036,544,1301,12583
"05/02/2021 01:00",990,1292,460,785,716,1516,514,188,3873,541,1273,12148
"05/02/2021 02:00",977,1273,444,767,692,1464,506,180,3748,535,1255,11841
"05/02/2021 03:00",973,1264,432,757,685,1442,504,175,3672,529,1237,11670
"05/02/2021 04:00",975,1266,432,757,687,1440,504,173,3634,532,1233,11633
"05/02/2021 05:00",988,1297,438,777,704,1461,518,178,3677,532,1247,11817
"05/02/2021 06:00",997,1328,453,786,723,1470,532,187,3760,542,1249,12027
"05/02/2021 07:00",1012,1361,475,816,750,1501,552,199,3899,570,1280,12415
"05/02/2021 08:00",1045,1387,506,849,778,1566,575,218,4106,577,1330,12937
"05/02/2021 09:00",1058,1407,525,873,798,1603,579,235,4292,569,1361,13300
"05/02/2021 10:00",1062,1400,541,882,810,1621,580,241,4458,562,1374,13531
"05/02/2021 11:00",1048,1419,553,896,812,1614,573,248,4576,553,1380,13672
"05/02/2021 12:00",1056,1438,558,897,810,1603,568,248,4650,547,1389,13764
"05/02/2021 13:00",1054,1441,557,897,801,1599,554,249,4678,542,1392,13764
"05/02/2021 14:00",1060,1435,560,899,807,1597,556,249,4711,540,1388,13802
"05/02/2021 15:00",1062,1450,564,898,826,1616,561,253,4749,543,1390,13912
"05/02/2021 16:00",1111,1492,580,918,877,1712,586,270,4821,559,1404,14330
"05/02/2021 17:00",1170,1559,591,958,947,1855,614,278,4871,580,1428,14851
"05/02/2021 18:00",1202,1590,598,982,986,1942,631,275,4912,592,1436,15146
"05/02/2021 19:00",1227,1615,614,996,995,2024,648,283,4996,597,1445,15440
"05/02/2021 20:00",1235,1610,627,1019,1007,2082,654,281,5038,608,1476,15637
"05/02/2021 21:00",1171,1562,597,981,948,1970,608,261,4916,593,1454,15061
"05/02/2021 22:00",1088,1459,555,916,868,1813,560,233,4716,569,1389,14166
"05/02/2021 23:00",1022,1377,516,856,794,1653,519,206,4459,544,1335,13281
"05/03/2021 00:00",1022,1328,478,807,749,1560,516,188,4198,520,1313,12679
"05/03/2021 01:00",1002,1292,459,782,722,1504,499,177,4025,514,1294,12270
"05/03/2021 02:00",991,1274,445,771,705,1471,493,173,3895,516,1282,12016
"05/03/2021 03:00",995,1273,436,767,703,1465,495,167,3832,518,1274,11925
"05/03/2021 04:00",1019,1308,442,785,711,1499,513,168,3843,523,1299,12110
"05/03/2021 05:00",1088,1399,467,853,756,1596,559,184,4045,542,1369,12858
"05/03/2021 06:00",1180,1539,514,936,827,1719,640,212,4466,573,1470,14076
"05/03/2021 07:00",1249,1648,579,1011,893,1837,690,230,4957,598,1565,15257
"05/03/2021 08:00",1251,1665,611,1036,913,1883,702,240,5319,600,1620,15840
"05/03/2021 09:00",1248,1668,626,1061,929,1884,700,243,5528,592,1643,16122
"05/03/2021 10:00",1256,1676,640,1082,940,1893,695,252,5647,590,1665,16336
"05/03/2021 11:00",1260,1686,646,1096,947,1901,698,257,5743,586,1668,16488
"05/03/2021 12:00",1262,1692,650,1099,959,1912,693,263,5793,583,1661,16567
"05/03/2021 13:00",1252,1686,648,1103,973,1940,691,267,5831,580,1669,16640
"05/03/2021 14:00",1247,1684,649,1093,987,1954,686,268,5832,581,1655,16636
"05/03/2021 15:00",1248,1679,646,1079,992,1995,680,271,5831,585,1642,16648
"05/03/2021 16:00",1264,1690,650,1079,1017,2069,687,280,5821,593,1637,16787
"05/03/2021 17:00",1310,1716,652,1096,1056,2156,705,284,5782,602,1630,16989
"05/03/2021 18:00",1344,1742,653,1108,1076,2197,718,288,5644,605,1620,16995
"05/03/2021 19:00",1347,1747,651,1106,1087,2255,722,292,5519,608,1604,16938
"05/03/2021 20:00",1344,1739,655,1107,1084,2272,728,290,5439,611,1618,16887
"05/03/2021 21:00",1269,1663,620,1054,1021,2123,681,270,5225,594,1590,16110
"05/03/2021 22:00",1177,1545,573,969,937,1929,623,239,4909,572,1504,14977
"05/03/2021 23:00",1098,1442,525,897,856,1747,573,214,4566,543,1422,13883
"05/04/2021 00:00",1047,1375,473,851,785,1619,531,190,4331,523,1362,13087
"05/04/2021 01:00",1018,1331,453,818,757,1543,509,181,4153,517,1331,12611
